bstoparsno,bstopid,name,stoptype,lng,lat
0,177810306,"신장림역","마을",128.976473800000010,35.074761170000002
0,177810403,"장림우체국","마을",128.973069500000010,35.080739119999997
0,177810404,"장림초등학교","마을",128.976169500000000,35.080689810000003
0,177820104,"영남중학교","마을",128.977448600000000,35.078191830000002
0,177820105,"장림역","마을",128.977495299999990,35.080142389999999
0,177820106,"신장림역","마을",128.976824200000010,35.074847650000002
0,177820201,"극동정림아파트","마을",128.976376600000010,35.072461050000001
0,177850301,"벽산하버스","마을",129.003636500000000,35.101222720000003
0,177850302,"성신슈퍼","마을",129.003710299999990,35.102442600000003
0,177860101,"성신슈퍼","마을",129.003938000000010,35.102339710000003
0,177860301,"롯데마트","마을",129.001695500000010,35.102786799999997
0,177870101,"괴정화신아파트","마을",129.001405199999990,35.099399360000000
0,177870102,"괴정화신아파트","마을",129.000055100000000,35.099729109999998
0,177870103,"동주경로당","마을",129.002282600000000,35.099939390000003
0,177890101,"감천2동","일반",129.006693399999990,35.090852570000003
0,177890201,"감정초등학교.감천문화마을","마을",129.010666500000010,35.097286570000001
0,177890202,"구감","마을",129.010595099999990,35.095679750000002
0,177890203,"한샘슈퍼","마을",129.011456299999990,35.097810060000000
0,177890301,"감천2동삼거리","마을",129.008809000000010,35.092866639999997
0,177890302,"감천2동새마을금고","마을",129.008460000000010,35.092405860000000
0,177890303,"감천2치안센터","마을",129.010076599999990,35.094493510000000
0,177900101,"하단SK뷰아파트정문","일반",128.960661800000000,35.116674510000003
0,177910401,"하단SK뷰아파트정문","일반",128.960576100000000,35.116564940000004
0,177940102,"다대새마을금고","마을",128.973316700000000,35.057430619999998
0,177950103,"다대수협","마을",128.971649700000000,35.056120100000001
0,177950104,"다대회센터","마을",128.971719400000010,35.055141190000001
0,177960201,"몰운대아파트102","마을",128.968365600000000,35.051333460000002
0,177970101,"오리엔트조선","마을",128.998652300000000,35.051316839999998
0,177970301,"부광조선","마을",128.997158000000010,35.055891940000002
0,177970302,"양평슈퍼","마을",128.997813900000010,35.054217710000003
0,177970303,"한국선박","마을",128.995548300000000,35.057884410000000
0,177980101,"부광조선","마을",128.996899500000010,35.055851140000001
0,177980102,"양평슈퍼","마을",128.997475000000010,35.054348769999997
0,177980103,"한국선박","마을",128.995485699999990,35.057589569999998
0,177980301,"한국선박","마을",128.992210500000000,35.063054800000003
0,177990102,"다대삼환아파트","마을",128.979663499999990,35.064391059999998
0,178000203,"다대자유아파트","마을",128.970677999999990,35.051732690000001
0,178000204,"다대해수욕장입구","마을",128.970169000000000,35.050262529999998
0,178010102,"성보냉장","일반",128.977055000000010,35.070716670000003
0,178010103,"고려냉장","마을",128.977004800000000,35.070709170000001
0,178020201,"장림","일반",128.974923300000000,35.069208330000002
0,178020202,"103번종점","마을",128.974982399999990,35.069241079999998
0,178020203,"자연병원","마을",128.977287499999990,35.069241349999999
0,178020303,"고려냉장","마을",128.977435899999990,35.070513200000001
0,178020304,"극동정림아파트","마을",128.976887900000010,35.071947989999998
0,178030101,"다송초등학교","마을",128.979871699999990,35.068472049999997
0,178030102,"삼환2차아파트","마을",128.981992100000010,35.067498290000003
0,178050301,"다대포","일반",128.961602800000010,35.049335360000001
0,178050501,"롯데캐슬입구","마을",128.958854900000010,35.051898110000003
0,178060301,"다대포","일반",128.961164999999990,35.049630000000001
0,178060402,"다대문화체육센터","마을",128.961788299999990,35.049570670000001
0,178060403,"다대포해수욕장역","마을",128.964209399999990,35.048851079999999
0,178090101,"당리중학교후문","마을",128.981174100000000,35.101357690000000
0,178150202,"협성아파트","마을",128.972817400000000,35.073705709999999
0,178150301,"장림2동주민센터","마을",128.972990700000000,35.077671830000000
0,178150302,"장림우체국","마을",128.972931899999990,35.079121890000003
0,178150303,"협성아파트","마을",128.973067100000010,35.074482860000003
0,178150304,"효림초등교","마을",128.973040700000010,35.075953320000004
0,178160102,"감천1동주민센터","마을",129.004015600000000,35.087590599999999
0,178160103,"부일외국어고교","마을",129.000688099999990,35.088835430000003
0,178160303,"삼성여고","마을",128.997941200000010,35.090822889999998
0,178180102,"다대푸르지오","마을",128.974713900000010,35.060612380000002
0,178180302,"다대1동주민센터","마을",128.972152200000010,35.059222390000002
0,178200305,"사하역","마을",128.984825500000000,35.099624929999997
0,178220201,"안구평","마을",128.990294900000010,35.075962720000000
0,178220202,"원영조선","마을",128.990169299999990,35.078829399999996
0,178220301,"구평동주민센터","마을",128.987694500000000,35.082405680000001
0,178220302,"금호아파트","마을",128.985849199999990,35.083541359999998
0,178230305,"괴정초교","마을",128.998451200000010,35.102630120000001
0,178280201,"오리엔트조선","마을",128.999002200000010,35.051219089999996
0,178280301,"구평방파제 종점","마을",128.999922700000010,35.048145710000000
0,178280302,"대일조선","마을",128.999427700000010,35.049420060000003
0,178290101,"도시가스","마을",128.954052700000010,35.078015590000000
0,178290102,"일진종합상사","마을",128.956959100000010,35.078542310000003
0,178290201,"미광사","마을",128.954993599999990,35.073341239999998
0,178290202,"반도식당","마을",128.954151800000010,35.076581120000000
0,178300101,"경부산업","마을",128.955878299999990,35.069872310000001
0,178300102,"동아정밀","마을",128.956455100000000,35.067752810000002
0,178300103,"유성식당","마을",128.956255300000010,35.068532230000002
0,178300201,"미광사","마을",128.955032600000010,35.074057070000002
0,178300202,"반도식당","마을",128.954364800000010,35.076622720000003
0,178340201,"사하구청","일반",128.974404999999990,35.103351670000002
0,178360201,"반도보라아파트","마을",128.977481799999990,35.108294030000003
0,178360301,"동원아파트상가","마을",128.981141400000010,35.109522949999999
0,178360302,"혜성아파트","마을",128.980227300000000,35.109509469999999
0,178370201,"당리시장","마을",128.974670199999990,35.105936399999997
0,178380101,"당리시장","마을",128.974656200000000,35.105465729999999
0,178380201,"당리시장","마을",128.974605300000010,35.105204819999997
0,178380202,"푸르지오아파트","마을",128.976103300000010,35.104287999999997
0,178380401,"당리역","마을",128.972105800000010,35.104361820000001
0,178400301,"장림시장번영1길","마을",128.969864000000000,35.082369280000002
0,178400302,"장림시장번영2길","마을",128.968122099999990,35.082420110000001
0,178400405,"장림시장","마을",128.967920700000010,35.080853200000000
0,178400406,"중소기업은행","마을",128.970185100000010,35.080591230000003
0,178400407,"중앙병원","마을",128.972345899999990,35.080566550000000
0,178400602,"장림1동주민센터","마을",128.965853700000000,35.082755700000000
0,178410101,"삼창아파트","마을",128.972678599999990,35.104343489999998
0,178410403,"하단오거리","마을",128.969907299999990,35.105056230000002
0,178430201,"장림시장번영2길","마을",128.968692299999990,35.082654169999998
0,178530201,"서부정비","마을",128.961594200000010,35.090001289999996
0,178580301,"사하구민 장례식장","마을",128.962730499999990,35.080460140000000
0,178660201,"동아대학교정문","마을",128.966051300000000,35.113632549999998
0,178670301,"다대초등학교","마을",128.974682000000000,35.058838180000002
0,178690101,"다대코오롱아파트","마을",128.981237499999990,35.065528080000000
0,178690202,"다대롯데캐슬블루","마을",128.979658099999990,35.066456039999998
0,178690302,"다대롯데캐슬블루","마을",128.979264900000000,35.067752990000002
0,178700303,"낫개역","마을",128.979344300000010,35.064344699999999
0,178700304,"다대현대아파트","마을",128.977100500000010,35.062214930000003
0,178710101,"다송중학교","마을",128.982794600000010,35.063280620000000
0,178740201,"두송복지관","마을",128.984885400000000,35.061623779999998
0,178740202,"주공4지구117","마을",128.985635699999990,35.061334240000001
0,178740203,"주공4지구120","마을",128.986180999999990,35.062958230000000
0,178740301,"국제그린아파트","마을",128.984698600000000,35.065362620000002
0,178740302,"국제그린아파트2","마을",128.983252499999990,35.067417519999999
0,178740303,"다송아파트","마을",128.986026299999990,35.064129649999998
0,178750101,"국제그린아파트","마을",128.984412400000000,35.065262410000003
0,178750102,"국제그린아파트2","마을",128.983034400000010,35.067276960000001
0,178750103,"다송아파트","마을",128.985997900000000,35.063925670000003
0,178750201,"다송초등학교","마을",128.980038100000000,35.068602620000000
0,178750202,"삼환2차아파트","마을",128.981783600000000,35.067739490000001
0,178810101,"다대5지구복지회","마을",128.962757100000000,35.051242479999999
0,178810102,"롯데캐슬입구","마을",128.961879700000000,35.053045509999997
0,178810103,"몰운대성당","마을",128.960822200000000,35.051559910000002
0,178810104,"몰운대아파트","마을",128.960948000000000,35.052353160000003
0,178810201,"롯데캐슬입구","마을",128.962349300000000,35.053664259999998
0,178820401,"강림인슈","마을",128.956725699999990,35.056816959999999
0,178900101,"공과대학","마을",128.967768199999990,35.115699720000002
0,178900102,"공대2호관","마을",128.967312300000000,35.116100350000004
0,178900103,"대학본부","마을",128.965882800000000,35.114785060000003
0,178910201,"동아대학교정문","마을",128.965304300000010,35.113700150000000
0,178920201,"부산여고","마을",128.965994400000000,35.112473829999999
0,178930201,"몰운대아파트10","마을",128.967148900000010,35.051838220000000
0,178940201,"금화맨션","마을",129.006862000000010,35.103972020000000
0,178940202,"동보하이츠아파트(사하구치매안심센터)","마을",129.006012900000000,35.103761779999999
0,178940203,"아미까치공영주차장","마을",129.009381999999990,35.104552060000003
0,178950101,"대암아파트","마을",128.983321600000010,35.105037129999999
0,178950201,"사동초등학교","마을",128.981946099999990,35.103915590000000
0,178960101,"삼성타워","마을",128.984067299999990,35.105436349999998
0,178960201,"대암아파트","마을",128.983220999999990,35.105131710000002
0,178970201,"삼성타워","마을",128.984134700000000,35.105554179999999
0,179000201,"사하중학교","마을",128.983178200000000,35.103233050000000
0,179010203,"서화의원","마을",128.989084200000010,35.099393950000000
0,179090101,"동원베네스트1차아파트","마을",128.983292299999990,35.110119150000003
0,179090102,"동원아파트상가","마을",128.981771900000010,35.109637919999997
0,179090201,"동원베네스트2차아파트","마을",128.983854600000000,35.110529550000003
0,179100201,"이화한증막","마을",128.989677500000000,35.105583609999996
0,179100202,"자유2차후문","마을",128.989697699999990,35.104200970000001
0,179100203,"자유3차아파트","마을",128.989981199999990,35.103236529999997
0,179100204,"효산신대우빌라","마을",128.989459200000000,35.104667020000001
0,179110201,"양지마을","마을",128.991033700000000,35.104409869999998
0,179110202,"해인정사입구","마을",128.990352199999990,35.105368120000001
0,179130201,"OK슈퍼","마을",129.068569500000000,35.200559230000003
0,179160201,"백제약국","마을",129.070651500000000,35.201028489999999
0,179170101,"농심가","마을",129.071632800000000,35.201117150000002
0,179180101,"동남동원아파트","마을",129.072616500000010,35.201479220000003
0,179190101,"금정시장","마을",129.073734100000000,35.201911989999999
0,179190201,"농심가","마을",129.071994600000010,35.201410899999999
0,179190202,"동남동원아파트","마을",129.072693100000010,35.201666940000003
0,179200101,"광제약국","마을",129.075034700000000,35.202437940000003
0,179200201,"금정시장","마을",129.074193900000010,35.202253339999999
0,179210301,"동영아파트","마을",129.075167800000000,35.202671920000000
0,179230101,"대우아파트","마을",129.075525900000000,35.203634129999998
0,179240201,"대우아파트","마을",129.075346999999990,35.203550200000002
0,179280301,"동래교육청후문","마을",129.090179799999990,35.205658049999997
0,179280302,"동호탕","마을",129.091101200000000,35.206289599999998
0,179290101,"코끼리유치원","마을",129.092969299999990,35.206853449999997
0,179290201,"한국상사","마을",129.091824400000010,35.206750649999996
0,179330201,"충렬아파트","마을",129.107996100000010,35.200416590000003
0,179360201,"충렬중학교","마을",129.108470299999990,35.202130169999997
0,179370302,"충렬고등학교후문","마을",129.109681499999990,35.203300800000001
0,179380102,"충렬고등학교후문","마을",129.109316500000010,35.203424810000001
0,179380103,"혜화여고.충렬고","마을",129.110638200000010,35.202093769999998
0,179390302,"명장1동새마을금고","마을",129.105874900000000,35.204855510000002
0,179390303,"명장시장","마을",129.107692899999990,35.204695289999997
0,179410301,"충렬초등학교","마을",129.112456299999990,35.200510049999998
0,179430401,"내성상회","마을",129.091967899999990,35.205845859999997
0,179450102,"부산전자공업고등학교","마을",129.077416400000000,35.214987970000003
0,179510101,"신화아파트","마을",129.079178100000010,35.214611419999997
0,179530101,"기점","일반",129.115471200000000,35.183342289999999
0,179560201,"해군예비군훈련장","마을",129.116378200000010,35.108167969999997
0,179560202,"SK뷰아파트104동입구","마을",129.118256600000000,35.104754190000001
0,179600101,"메트로유치원","마을",129.113247699999990,35.126185530000001
0,179600302,"이기대입구.용호복지회관","마을",129.112403199999990,35.124348460000000
0,179600303,"용호3동주민센터","마을",129.112127700000000,35.121395010000001
0,179600402,"용문중학교","마을",129.110492499999990,35.126206900000000
0,179610401,"무지개다리","마을",129.064258400000000,35.142537060000002
0,179610402,"성동아파트","마을",129.064780600000010,35.141807329999999
0,179640101,"이마트문현점","마을",129.064149200000000,35.144752060000002
0,179640201,"범2호교","마을",129.063645900000010,35.143117109999999
0,179650103,"국제금융센터(부산은행역)","마을",129.067047300000010,35.145382759999997
0,179650104,"문전교차로","마을",129.067003400000000,35.147118249999998
0,179650202,"국제금융센터(부산은행역)","마을",129.066480200000000,35.144717970000002
0,179650203,"문현2동부산은행","마을",129.066506600000000,35.143202160000001
0,179670302,"문현역","마을",129.067872200000010,35.138475790000001
0,179680202,"문현2동부산은행","마을",129.067088700000000,35.142525460000002
0,179680302,"문현역","마을",129.067368499999990,35.138345690000001
0,179740102,"문현지하도","마을",129.068841800000000,35.136633359999998
0,179750201,"구우암2동사","마을",129.070923499999990,35.129383990000001
0,179760301,"장고개","마을",129.070962900000010,35.130305399999997
0,179760302,"배정고등학교삼거리","마을",129.069954700000010,35.132574230000003
0,179770101,"아신아파트","마을",129.071066599999990,35.127632120000001
0,179770102,"동항성당","마을",129.071013499999990,35.126656539999999
0,179770103,"남부중앙새마을금고","마을",129.070886000000000,35.125606349999998
0,179770301,"구우암2동사","마을",129.071149800000000,35.129010649999998
0,179780101,"목화그린빌라","마을",129.074847799999990,35.128848240000003
0,179780102,"포부대","마을",129.075877600000010,35.129700399999997
0,179780201,"남구종합사회복지관","마을",129.074870400000010,35.128009769999998
0,179780202,"목화빌라삼거리","마을",129.075747400000010,35.127926510000002
0,179780203,"한샘어린이집","마을",129.074374299999990,35.128473339999999
0,179810203,"문현교차로","마을",129.072471500000010,35.136362630000001
0,179810204,"지게골역","마을",129.075483300000000,35.134867139999997
0,179810302,"문현교차로","마을",129.071622800000000,35.137069220000001
0,179820101,"장고개","마을",129.070564600000010,35.130730399999997
0,179820201,"배정중학교","마을",129.067403300000000,35.134630299999998
0,179830301,"문현곱창골목","마을",129.069191800000000,35.135583550000000
0,179830302,"문현4동주민복합센터","마을",129.069782400000010,35.132522659999999
0,179830303,"동화장식","마을",129.069316899999990,35.134818430000003
0,179830304,"금정슈퍼","마을",129.069539800000000,35.133548490000003
0,179840101,"문현동부산은행","마을",129.070713700000000,35.136666910000002
0,179840102,"대림시티프라자","마을",129.069972799999990,35.136677140000003
0,179840401,"문현곱창골목입구","마을",129.069657199999990,35.136560869999997
0,179850201,"청호탕","마을",129.076819699999990,35.134009480000003
0,179850302,"지게골역","마을",129.076587899999990,35.134589360000000
0,179900102,"대연SK뷰아파트","마을",129.078534100000010,35.141709870000000
0,179920102,"문현현대1차아파트","마을",129.076643300000000,35.144121570000003
0,179920301,"문현현대2차아파트","마을",129.074718399999990,35.147366239999997
0,179920302,"전포고개","마을",129.073432999999990,35.150535519999998
0,179920303,"청수탕","마을",129.073082199999990,35.152006790000002
0,179950201,"장백아파트","마을",129.090881000000000,35.149421629999999
0,179960101,"남부중앙새마을금고","마을",129.071116300000000,35.125607369999997
0,179960102,"동항성당","마을",129.071233199999990,35.126566680000003
0,179960103,"아신아파트","마을",129.071277900000010,35.127359210000002
0,179960203,"우암초등학교","마을",129.076887199999990,35.124412169999999
0,180010102,"뉴서울아파트","마을",129.079411800000000,35.125032210000001
0,180010103,"일신보라아파트","마을",129.079668599999990,35.125607010000003
0,180010301,"우암파출소","마을",129.078258000000010,35.124594780000002
0,180020202,"우암초등학교","마을",129.076559300000010,35.124701729999998
0,180020203,"우암새시장입구","마을",129.073663799999990,35.125118829999998
0,180050102,"못골역","마을",129.084036599999990,35.134580260000000
0,180050202,"대연고개","일반",129.080396699999990,35.134239999999998
0,180060202,"대연SK뷰아파트","마을",129.079132600000010,35.141177390000003
0,180060203,"문현현대1차아파트","마을",129.078097700000000,35.142853070000001
0,180070101,"탑마트","마을",129.078103400000000,35.133293750000000
0,180140501,"감만현대2차아파트","마을",129.082197200000000,35.110757470000003
0,180160103,"동천초등학교","마을",129.083152000000010,35.122194329999999
0,180160104,"국제아파트","마을",129.085148699999990,35.122805249999999
0,180160105,"홈플러스","마을",129.081884800000010,35.121823069999998
0,180170103,"대우아파트","마을",129.088497499999990,35.124435280000000
0,180170104,"석포초등학교","마을",129.089958000000000,35.126328880000003
0,180170105,"남광시장","마을",129.087274400000010,35.123541490000001
0,180170201,"감만2동새마을금고","마을",129.085871300000010,35.122088210000001
0,180170302,"동천초등학교","마을",129.084023699999990,35.122736920000001
0,180180102,"문화회관입구","마을",129.091408000000000,35.128342879999998
0,180180303,"남광시장","마을",129.087427499999990,35.123941850000001
0,180180304,"대우아파트","마을",129.088612600000000,35.125017839999998
0,180180305,"석포초등학교","마을",129.089965900000010,35.126853359999998
0,180200302,"남구청.남구보건소","마을",129.085687799999990,35.135795530000003
0,180210103,"부산세무고등학교","마을",129.085718100000010,35.138046050000000
0,180210302,"연포초등학교","마을",129.081578000000010,35.138517579999998
0,180220102,"못골시장","마을",129.087291999999990,35.134756130000000
0,180220201,"동성하이타운","마을",129.087804199999990,35.133125030000002
0,180220202,"롯데슈퍼","마을",129.086853200000010,35.133918979999997
0,180220401,"못골사거리","마을",129.086981900000010,35.135159950000002
0,180230304,"부산공업고등학교후문건널목","마을",129.086919700000010,35.129281589999998
0,180230305,"동림리라맨션","마을",129.085147000000010,35.128610250000001
0,180230306,"성지고등학교","마을",129.081546900000010,35.127387519999999
0,180230307,"부산공업고등학교후문","마을",129.088575800000000,35.130036179999998
0,180250201,"부산세무고등학교","마을",129.086766899999990,35.137820869999999
0,180250302,"부산세무고등학교","마을",129.086391499999990,35.138166360000000
0,180250303,"해연중학교","마을",129.083120200000000,35.138328680000001
0,180260301,"서원유통","마을",129.088911499999990,35.138319439999997
0,180260401,"남산2차타워","마을",129.089080900000000,35.138320399999998
0,180260402,"동천고등학교","마을",129.089014499999990,35.141218060000000
0,180280301,"LG메트로시티입구","마을",129.109734000000000,35.127554000000003
0,180290101,"LG메트로시티214동","마을",129.109906400000000,35.131031810000003
0,180290201,"자연유치원","마을",129.111005000000010,35.130046999999998
0,180300101,"산성교회","마을",129.090433600000010,35.130085229999999
0,180300301,"부영카정비","마을",129.089776199999990,35.131491310000001
0,180300302,"동성하이타운","마을",129.088818600000000,35.133068659999999
0,180310201,"부산공업고등학교정문","마을",129.088286700000000,35.131560550000003
0,180310202,"부산공업고등학교사거리","마을",129.089067699999990,35.130332699999997
0,180310301,"롯데슈퍼","마을",129.087086699999990,35.133875340000003
0,180320302,"대천중학교","마을",129.103457999999990,35.128558069999997
0,180330101,"LG메트로시티234동","마을",129.108235699999990,35.132070190000000
0,180340102,"유엔조각공원","마을",129.098509200000000,35.130019949999998
0,180340103,"부산시립박물관","마을",129.093076900000000,35.130059340000003
0,180350301,"대연역","마을",129.091392600000010,35.135198539999998
0,180360302,"도로교통공단","마을",129.102789199999990,35.131077339999997
0,180380102,"대연고등학교","마을",129.100612399999990,35.129984039999997
0,180380103,"도로교통공단","마을",129.103322300000000,35.130405840000002
0,180380301,"유엔조각공원","마을",129.097937199999990,35.130231109999997
0,180380302,"부산시립박물관","마을",129.093777800000000,35.130248479999999
0,180380303,"대연고등학교","마을",129.100978400000000,35.130223579999999
0,180390303,"부경대대연캠퍼스","마을",129.101252300000000,35.133120630000001
0,180390304,"경성대학교입구","마을",129.100666999999990,35.136335000000003
0,180400401,"자연유치원","마을",129.111269999999990,35.129991670000003
0,180410301,"하이츠자이아파트","마을",129.110982000000010,35.131511000000003
0,180420101,"분포중학교","마을",129.114721400000010,35.127741929999999
0,180420201,"메트로유치원","마을",129.112878099999990,35.126216010000000
0,180440201,"용당동갓골","마을",129.097832200000000,35.124948189999998
0,180450202,"석포여자중학교","마을",129.095699099999990,35.125386480000003
0,180450203,"유엔평화공원","마을",129.095468299999990,35.126423230000000
0,180450302,"부산문화회관(박물관)","마을",129.093865599999990,35.128817359999999
0,180460101,"동명대학교","마을",129.100555500000010,35.120594619999999
0,180460201,"동명불원","마을",129.103171699999990,35.118953079999997
0,180460202,"현대아파트","마을",129.100681100000000,35.119684579999998
0,180470101,"예문여자고등학교","마을",129.106941900000010,35.119131240000002
0,180470201,"동명불원","마을",129.104079799999990,35.118866570000002
0,180480103,"동명대학교입구","마을",129.099355600000000,35.122501790000001
0,180480201,"동명대학교","마을",129.099166000000000,35.120805390000001
0,180480302,"동명오거리","마을",129.098132400000000,35.120805210000000
0,180480402,"한신아파트","마을",129.097299900000000,35.123359180000001
0,180490202,"한신아파트","마을",129.097116000000000,35.123245099999998
0,180490302,"석포여자중학교","마을",129.096422600000010,35.124391869999997
0,180510402,"유엔평화공원","마을",129.095836999999990,35.125731780000002
0,180520101,"LG메트로시티입구","마을",129.109787000000010,35.127321000000002
0,180520202,"용문중학교","마을",129.110336999999990,35.125937170000000
0,180520402,"남부면허시험장","마을",129.107809000000000,35.127989999999997
0,180530101,"솔밭공원","마을",129.108576500000000,35.119883489999999
0,180550102,"부산문화회관","마을",129.092904000000000,35.128974460000002
0,180560302,"남부산농협석포지점","마을",129.091703700000010,35.129313770000003
0,180570102,"남부면허시험장","마을",129.107316999999990,35.128134000000003
0,180620301,"메가마트남천점","마을",129.110344700000010,35.135977820000001
0,180620401,"메가마트남천점","마을",129.110641200000000,35.136511659999996
0,180630101,"하이츠자이아파트","마을",129.111120400000000,35.131240169999998
0,180630201,"LG메트로시티214동","마을",129.109928999999990,35.131456080000000
0,180640203,"못골시장","마을",129.088657799999990,35.135069999999999
0,180670101,"경림유통","마을",129.091577500000000,35.135922790000002
0,180680102,"대연초등학교","마을",129.091747900000000,35.136378049999998
0,180690101,"글로리빌딩","마을",129.087727000000000,35.135749130000001
0,180690301,"동원로얄듀크아파트","마을",129.087107500000000,35.135974240000003
0,180700103,"경성대학교","마을",129.096350699999990,35.135617490000001
0,180700104,"대연동제일은행","마을",129.094518099999990,35.135257840000001
0,180700105,"경성대·부경대역","마을",129.099423500000000,35.136945300000001
0,180700301,"대연우체국","마을",129.093309799999990,35.135638630000003
0,180710402,"경동아파트","마을",129.092472899999990,35.149715590000000
0,180720101,"영웅주유소","마을",129.095982900000000,35.146532669999999
0,180740103,"대연교회","마을",129.090530400000010,35.138031560000002
0,180740104,"대연초등학교","마을",129.091390999999990,35.136861639999999
0,180740302,"대연교회","마을",129.090139099999990,35.138176710000003
0,180750102,"경성대부경대역","마을",129.100554200000000,35.137482169999998
0,180750203,"경성대학교입구","마을",129.100476100000010,35.136224669999997
0,180750204,"부경대대연캠퍼스","마을",129.101049499999990,35.132459019999999
0,180750303,"경성대학교","마을",129.097898800000000,35.136520040000001
0,180750304,"대연동제일은행","마을",129.095053299999990,35.135609250000002
0,180790201,"경성대부경대역","마을",129.101151899999990,35.138495310000003
0,180790202,"경성대학교후문","마을",129.098487400000010,35.142785240000002
0,180790203,"대연롯데캐슬","마을",129.100373499999990,35.140713880000000
0,180790204,"유진화학","마을",129.097970000000000,35.143591770000000
0,180790401,"대남초등학교","마을",129.096284400000000,35.146732530000001
0,180800103,"용호3동주민센터","마을",129.112320500000010,35.120895330000003
0,180800104,"이기대입구.용호복지회관","마을",129.112552900000000,35.123177269999999
0,180800201,"용주탕","마을",129.112289500000000,35.119501380000003
0,180800202,"용호중학교","마을",129.116154099999990,35.118641519999997
0,180800304,"용호사거리","마을",129.111856100000010,35.119350570000002
0,180800305,"용호동우체국","마을",129.111358200000010,35.117840319999999
0,180800306,"용호2동시장","마을",129.110894900000010,35.116019970000004
0,180800307,"용호2동주민센터","마을",129.110884500000000,35.114467660000003
0,180800308,"부산성모병원","마을",129.110853200000010,35.112438410000003
0,180800401,"솔밭공원","마을",129.109708600000000,35.120237619999997
0,180800402,"용호사거리","마을",129.111717599999990,35.119809060000001
0,180810303,"남부경찰서","마을",129.090661100000010,35.151724690000002
0,180810304,"청구아파트","마을",129.089021900000010,35.153864400000003
0,180850203,"대연비치아파트","마을",129.108022199999990,35.137739250000003
0,180860201,"용호사거리","마을",129.111021599999990,35.119780779999999
0,180860301,"예문여자고등학교","마을",129.107913099999990,35.119769699999999
0,180870301,"대연푸르지오아파트","마을",129.101427599999990,35.138525000000001
0,180870302,"대연힐스테이트푸르지오112동","마을",129.098749500000000,35.142740150000002
0,180870303,"대연힐스테이트푸르지오중문","마을",129.100493800000010,35.140821260000003
0,180870304,"유진화학","마을",129.098052200000010,35.143738929999998
0,180890102,"대천중학교","마을",129.103086700000010,35.127918819999998
0,180890203,"평화공원","일반",129.100837799999990,35.126237560000000
0,180890204,"평화공원","마을",129.100879300000000,35.126307760000003
0,180900102,"동명오거리","마을",129.097631200000000,35.119593760000001
0,180900301,"부경대용당캠퍼스정문","마을",129.095933000000000,35.118551040000000
0,180910102,"백운포고개","마을",129.112146099999990,35.108771220000001
0,180910201,"용호동벽산아파트","마을",129.114845000000000,35.108806000000001
0,180920101,"용주탕","마을",129.113628500000000,35.119388209999997
0,180920102,"용호동경동아파트","마을",129.117944700000010,35.117484140000002
0,180920103,"용호중학교","마을",129.115715499999990,35.118917619999998
0,180930203,"삼익아파트","마을",129.088578799999990,35.152807170000003
0,180930204,"신원아파트","마을",129.088668000000010,35.152242919999999
0,180960101,"성지교회","마을",129.076748299999990,35.125444770000001
0,180960102,"우암노인정","마을",129.076189500000000,35.126158179999997
0,180970201,"금릉슈퍼","마을",129.075945100000010,35.127029579999999
0,180970301,"남구선거관리위원회","마을",129.074817599999990,35.128141499999998
0,180970302,"목화빌라삼거리","마을",129.075836399999990,35.128038279999998
0,180970303,"한샘어린이집","마을",129.074540799999990,35.128469430000003
0,180980301,"목화그린빌라","마을",129.075154099999990,35.129032240000001
0,180990101,"신연초등학교 후문","마을",129.077027300000000,35.129365110000002
0,180990102,"신연초등학교","마을",129.077363999999990,35.128553799999999
0,180990201,"포부대","마을",129.076443799999990,35.130061540000000
0,181000201,"신연초등학교 후문","마을",129.077134699999990,35.129489430000000
0,181000202,"신연초등학교","마을",129.077568799999990,35.128501350000001
0,181010101,"현대석유","마을",129.076981899999990,35.131074239999997
0,181010201,"대성주택11동","마을",129.076051000000010,35.130873270000002
0,181010202,"수정사","마을",129.075667500000010,35.130746629999997
0,181020101,"대성주택","마을",129.076794500000010,35.131868189999999
0,181020102,"호명사","마을",129.076231000000010,35.131266699999998
0,181020201,"대성주택11동","마을",129.076125999999990,35.130796269999998
0,181020202,"수정사","마을",129.075387199999990,35.130866619999999
0,181030101,"우성아파트","마을",129.077909400000010,35.132856709999999
0,181030102,"탑마트","마을",129.078397999999990,35.133062260000003
0,181030201,"대성주택","마을",129.076537699999990,35.131896759999997
0,181030202,"우성아파트","마을",129.076853199999990,35.132211060000003
0,181030203,"호명사","마을",129.076124800000000,35.131458260000002
0,181050201,"청호탕","마을",129.077072399999990,35.133962830000002
0,181070101,"현대석유","마을",129.077119600000000,35.131019490000000
0,181090301,"부산공업고등학교사거리","마을",129.089894399999990,35.129890799999998
0,181100101,"동성하이타운","마을",129.088027000000010,35.133438169999998
0,181170101,"동원로얄듀크아파트","마을",129.086959100000000,35.135995919999999
0,181200201,"부산세무고등학교","마을",129.086932300000000,35.137832879999998
0,181210102,"대우아파트","마을",129.089186000000010,35.150845279999999
0,181230101,"부산예술대학","마을",129.086639600000010,35.141839689999998
0,181240301,"부산예술대학","마을",129.086952200000010,35.141952699999997
0,181300101,"SK뷰아파트104동","마을",129.118277000000010,35.104661000000000
0,181300102,"해군예비군훈련장","마을",129.117246499999990,35.107742060000000
0,181300301,"부산해군회관","마을",129.116645299999990,35.104577960000000
